idGame,idTeam,idPlayer,MinutesPlayed,FieldGoals,FGAttempts,FGPerc,3PTSFG,3PFGAttempts,3PFGPerc,FreeThrows,FreeThrowsAttempts,FTPerc,OffRbds,DefRbds,TotalRbds,"Assists","Steals","Blocks","Turnovers",Fouls,Points,Punctuation
"136","Phoenix Suns","JaVale McGee","9:50","3","3","1.000","0","0","","0","0","","0","2","2","1","0","3","2","5","6","-3"
"136","Phoenix Suns","Ish Wainright","6:01","1","1","1.000","1","1","1.000","0","0","","0","0","0","0","0","0","1","2","3","-10"
"136","Phoenix Suns","Torrey Craig","3:27","0","0","","0","0","","0","0","","0","1","1","0","1","0","1","1","0","-7"
"137","Philadelphia 76ers","Tobias Harris","38:51","4","13",".308","1","5",".200","0","0","","3","7","10","8","2","0","2","6","9","+11"
"137","Philadelphia 76ers","Tyrese Maxey","38:36","7","11",".636","5","6",".833","2","2","1.000","0","2","2","6","2","0","2","2","21","+17"
"137","Philadelphia 76ers","James Harden","37:53","4","11",".364","1","7",".143","8","8","1.000","1","7","8","6","0","1","7","4","17","+27"
"137","Philadelphia 76ers","Joel Embiid","36:20","5","12",".417","0","0","","8","10",".800","1","10","11","1","1","1","4","4","18","+8"
"137","Philadelphia 76ers","Danny Green","33:44","7","9",".778","7","9",".778","0","0","","0","4","4","0","1","0","2","3","21","+17"
"137","Philadelphia 76ers","Matisse Thybulle","19:41","2","2","1.000","0","0","","0","0","","0","0","0","0","1","1","0","2","4","-7"
"137","Philadelphia 76ers","Paul Reed","11:40","1","1","1.000","0","0","","0","0","","1","2","3","1","0","0","0","2","2","+12"
"137","Philadelphia 76ers","Georges Niang","8:38","1","4",".250","1","3",".333","0","0","","0","3","3","0","0","0","1","0","3","0"
"137","Philadelphia 76ers","Shake Milton","8:35","1","4",".250","1","3",".333","1","2",".500","2","0","2","0","0","0","0","1","4","+15"
"137","Philadelphia 76ers","Furkan Korkmaz","6:02","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0"
"137","Philadelphia 76ers","DeAndre Jordan","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Philadelphia 76ers","Paul Millsap","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Philadelphia 76ers","Charles Bassey","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Philadelphia 76ers","Jaden Springer","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Philadelphia 76ers","Isaiah Joe","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Miami Heat","Jimmy Butler","38:14","12","22",".545","1","5",".200","8","10",".800","3","7","10","2","2","0","3","2","33","-4"
"137","Miami Heat","P.J. Tucker","34:32","2","3",".667","0","1",".000","0","0","","3","5","8","1","2","0","1","3","4","-14"
"137","Miami Heat","Bam Adebayo","33:35","2","9",".222","0","0","","5","8",".625","0","3","3","1","2","0","3","5","9","-22"
"137","Miami Heat","Max Strus","27:03","3","11",".273","3","11",".273","0","0","","0","1","1","1","3","1","1","1","9","-15"
"137","Miami Heat","Kyle Lowry","25:21","0","4",".000","0","2",".000","0","0","","2","2","4","3","1","0","1","4","0","-10"
"137","Miami Heat","Tyler Herro","27:05","5","15",".333","2","7",".286","2","2","1.000","2","2","4","1","0","0","2","1","14","-16"
"137","Miami Heat","Victor Oladipo","20:40","2","5",".400","1","2",".500","1","2",".500","0","0","0","2","0","0","1","1","6","-11"
"137","Miami Heat","Gabe Vincent","14:55","0","2",".000","0","0","","0","0","","0","1","1","2","1","0","0","2","0","0"
"137","Miami Heat","Dewayne Dedmon","12:20","1","4",".250","0","1",".000","2","2","1.000","0","3","3","1","0","0","0","3","4","+7"
"137","Miami Heat","Haywood Highsmith","2:05","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","-5"
"137","Miami Heat","Caleb Martin","2:05","0","1",".000","0","0","","0","0","","1","0","1","0","0","0","0","0","0","-5"
"137","Miami Heat","Omer Yurtseven","2:05","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","-5"
"137","Miami Heat","Markieff Morris","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Miami Heat","Duncan Robinson","Did Not Play",,,,,,,,,,,,,,,,,,,
"137","Miami Heat","Udonis Haslem","Did Not Play",,,,,,,,,,,,,,,,,,,
"138","Dallas Mavericks","Dorian Finney-Smith","41:26","5","15",".333","4","11",".364","0","0","","2","2","4","0","3","0","2","1","14","+6"
"138","Dallas Mavericks","Reggie Bullock","40:47","5","11",".455","4","10",".400","1","1","1.000","1","3","4","2","3","0","0","2","15","+15"
"138","Dallas Mavericks","Jalen Brunson","36:22","10","21",".476","1","5",".200","7","7","1.000","0","4","4","5","1","0","1","1","28","+7"
"138","Dallas Mavericks","Luka Dončić","34:09","11","25",".440","2","7",".286","2","5",".400","3","10","13","9","2","0","5","5","26","+20"
"138","Dallas Mavericks","Dwight Powell","10:10","1","2",".500","0","0","","0","0","","2","2","4","1","1","0","0","2","2","+5"
"138","Dallas Mavericks","Maxi Kleber","32:54","6","9",".667","2","4",".500","0","0","","0","3","3","4","0","3","0","2","14","+7"
"138","Dallas Mavericks","Spencer Dinwiddie","24:06","2","7",".286","0","2",".000","0","0","","0","4","4","4","1","1","0","2","4","-6"
"138","Dallas Mavericks","Frank Ntilikina","12:28","0","0","","0","0","","0","0","","0","0","0","0","1","0","0","2","0","-8"
"138","Dallas Mavericks","Dāvis Bertāns","7:16","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","2","0","+5"
"138","Dallas Mavericks","Sterling Brown","0:11","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-3"
"138","Dallas Mavericks","Trey Burke","0:11","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-3"
"138","Dallas Mavericks","Josh Green","Did Not Play",,,,,,,,,,,,,,,,,,,
"138","Dallas Mavericks","Marquese Chriss","Did Not Play",,,,,,,,,,,,,,,,,,,
"138","Dallas Mavericks","Boban Marjanović","Did Not Play",,,,,,,,,,,,,,,,,,,
"138","Phoenix Suns","Devin Booker","40:02","6","13",".462","4","6",".667","2","4",".500","0","2","2","6","0","0","5","1","18","-12"
"138","Phoenix Suns","Mikal Bridges","38:02","5","14",".357","0","2",".000","2","2","1.000","2","4","6","2","1","1","1","2","12","-12"
"138","Phoenix Suns","Chris Paul","36:57","5","9",".556","2","4",".500","0","0","","2","5","7","4","1","0","7","4","12","-8"
"138","Phoenix Suns","Jae Crowder","35:33","7","12",".583","5","8",".625","0","0","","0","7","7","5","2","0","2","1","19","-5"
"138","Phoenix Suns","Deandre Ayton","32:50","6","12",".500","0","0","","4","4","1.000","4","7","11","0","0","0","0","0","16","-4"
"138","Phoenix Suns","Cameron Johnson","15:58","1","4",".250","1","3",".333","3","3","1.000","0","2","2","2","0","0","0","0","6","-2"
"138","Phoenix Suns","JaVale McGee","14:30","3","5",".600","0","0","","2","2","1.000","0","7","7","0","0","0","1","2","8","-8"
"138","Phoenix Suns","Cameron Payne","14:08","0","4",".000","0","2",".000","0","0","","0","0","0","3","0","0","1","4","0","-3"
"138","Phoenix Suns","Landry Shamet","10:40","1","2",".500","1","2",".500","0","0","","1","2","3","1","1","0","0","0","3","+3"
"138","Phoenix Suns","Aaron Holiday","0:40","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","+3"
"138","Phoenix Suns","Ish Wainright","0:40","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","+3"
"138","Phoenix Suns","Torrey Craig","Did Not Dress",,,,,,,,,,,,,,,,,,,
"138","Phoenix Suns","Bismack Biyombo","Did Not Play",,,,,,,,,,,,,,,,,,,
"138","Phoenix Suns","Elfrid Payton","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Milwaukee Bucks","Jrue Holiday","42:50","11","30",".367","3","10",".300","0","0","","1","6","7","3","3","1","3","3","25","+3"
"139","Milwaukee Bucks","Giannis Antetokounmpo","38:54","16","30",".533","1","6",".167","9","12",".750","2","10","12","8","2","2","3","4","42","-2"
"139","Milwaukee Bucks","Wesley Matthews","32:07","1","5",".200","1","2",".500","0","0","","3","1","4","0","0","0","0","4","3","+11"
"139","Milwaukee Bucks","Brook Lopez","29:15","5","10",".500","0","0","","3","3","1.000","3","7","10","2","2","0","1","5","13","+5"
"139","Milwaukee Bucks","Grayson Allen","25:27","0","3",".000","0","3",".000","0","0","","1","3","4","4","0","0","1","4","0","-8"
"139","Milwaukee Bucks","Pat Connaughton","32:46","4","10",".400","3","8",".375","0","0","","0","8","8","1","0","0","0","3","11","-1"
"139","Milwaukee Bucks","Bobby Portis","25:30","3","9",".333","1","4",".250","2","2","1.000","3","4","7","1","1","1","2","3","9","+5"
"139","Milwaukee Bucks","George Hill","10:53","0","1",".000","0","1",".000","0","0","","0","0","0","1","0","0","0","1","0","-1"
"139","Milwaukee Bucks","Jevon Carter","2:18","0","1",".000","0","0","","0","0","","0","1","1","0","0","0","0","0","0","-2"
"139","Milwaukee Bucks","Serge Ibaka","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Milwaukee Bucks","Thanasis Antetokounmpo","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Milwaukee Bucks","Jordan Nwora","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Milwaukee Bucks","Rayjon Tucker","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Milwaukee Bucks","Luca Vildoza","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Boston Celtics","Jayson Tatum","41:20","4","19",".211","0","6",".000","2","3",".667","0","1","1","3","1","4","3","1","10","-5"
"139","Boston Celtics","Jaylen Brown","39:39","8","16",".500","1","5",".200","10","11",".909","0","12","12","4","0","1","4","3","27","-4"
"139","Boston Celtics","Al Horford","39:09","9","17",".529","4","7",".571","0","0","","3","13","16","5","0","2","0","4","22","+2"
"139","Boston Celtics","Marcus Smart","29:14","1","8",".125","1","4",".250","6","8",".750","1","1","2","2","1","0","3","3","9","-10"
"139","Boston Celtics","Robert Williams","23:20","5","9",".556","0","0","","0","0","","4","1","5","4","2","3","0","2","10","-13"
"139","Boston Celtics","Grant Williams","33:47","2","9",".222","1","6",".167","4","4","1.000","2","4","6","2","0","3","1","5","9","+8"
"139","Boston Celtics","Derrick White","20:36","3","6",".500","2","3",".667","6","8",".750","0","2","2","0","1","0","0","0","14","+9"
"139","Boston Celtics","Payton Pritchard","10:38","0","3",".000","0","2",".000","0","0","","1","1","2","3","0","0","0","2","0","+5"
"139","Boston Celtics","Daniel Theis","2:17","0","0","","0","0","","0","0","","0","1","1","0","0","0","1","1","0","-2"
"139","Boston Celtics","Aaron Nesmith","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Boston Celtics","Nik Stauskas","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Boston Celtics","Malik Fitts","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Boston Celtics","Juwan Morgan","Did Not Play",,,,,,,,,,,,,,,,,,,
"139","Boston Celtics","Luke Kornet","Did Not Play",,,,,,,,,,,,,,,,,,,
"140","Golden State Warriors","Klay Thompson","35:04","8","14",".571","4","6",".667","1","1","1.000","0","9","9","4","0","0","2","1","21","+22"
"140","Golden State Warriors","Stephen Curry","34:42","7","14",".500","2","8",".250","14","14","1.000","0","2","2","6","1","0","1","2","30","+21"
"140","Golden State Warriors","Draymond Green","26:47","2","3",".667","0","0","","1","2",".500","0","5","5","8","0","1","4","4","5","+19"
"140","Golden State Warriors","Andrew Wiggins","25:39","7","10",".700","2","2","1.000","1","1","1.000","1","2","3","1","2","1","0","5","17","+3"
"140","Golden State Warriors","Jonathan Kuminga","17:35","8","10",".800","2","4",".500","0","0","","1","1","2","1","0","0","4","4","18","-2"
"140","Golden State Warriors","Jordan Poole","31:10","11","17",".647","3","5",".600","2","2","1.000","0","4","4","2","0","0","2","1","27","+33"
"140","Golden State Warriors","Otto Porter Jr.","24:23","5","7",".714","3","5",".600","0","0","","1","3","4","3","1","2","2","2","13","+30"
"140","Golden State Warriors","Kevon Looney","17:01","3","3","1.000","0","0","","0","0","","1","2","3","3","0","0","0","2","6","+7"
"140","Golden State Warriors","Damion Lee","14:33","0","2",".000","0","1",".000","0","1",".000","0","3","3","4","1","0","0","1","0","+10"
"140","Golden State Warriors","Juan Toscano-Anderson","4:42","0","2",".000","0","0","","0","0","","0","1","1","2","0","0","0","0","0","-1"
"140","Golden State Warriors","Moses Moody","4:12","2","3",".667","1","1","1.000","0","0","","0","1","1","0","0","0","0","1","5","+4"
"140","Golden State Warriors","Nemanja Bjelica","4:12","0","0","","0","0","","0","0","","0","1","1","0","0","0","1","1","0","+4"
"140","Memphis Grizzlies","Ja Morant","36:10","13","21",".619","4","7",".571","4","5",".800","1","2","3","7","3","0","2","1","34","-6"
"140","Memphis Grizzlies","Ziaire Williams","29:52","3","8",".375","1","5",".200","0","0","","0","3","3","1","0","0","0","3","7","-15"
"140","Memphis Grizzlies","Desmond Bane","29:41","5","10",".500","4","7",".571","2","3",".667","1","3","4","2","0","1","1","4","16","-15"
"140","Memphis Grizzlies","Jaren Jackson Jr.","28:41","4","13",".308","4","8",".500","3","4",".750","0","3","3","3","2","0","1","3","15","-14"
"140","Memphis Grizzlies","Xavier Tillman Sr.","21:32","2","2","1.000","1","1","1.000","0","0","","0","2","2","1","0","1","0","2","5","-12"
"140","Memphis Grizzlies","DeAnthony Melton","27:28","5","14",".357","1","8",".125","1","1","1.000","2","2","4","3","0","0","3","1","12","-16"
"140","Memphis Grizzlies","Brandon Clarke","16:35","1","4",".250","0","0","","2","2","1.000","1","1","2","0","1","0","0","3","4","-24"
"140","Memphis Grizzlies","Kyle Anderson","16:14","4","6",".667","1","3",".333","0","0","","0","2","2","0","1","2","1","2","9","-3"
"140","Memphis Grizzlies","Tyus Jones","13:23","0","5",".000","0","2",".000","2","2","1.000","0","1","1","2","0","0","1","0","2","-16"
"140","Memphis Grizzlies","John Konchar","9:10","0","5",".000","0","2",".000","0","0","","2","1","3","0","0","0","1","0","0","-15"
"140","Memphis Grizzlies","Jarrett Culver","5:37","2","2","1.000","0","0","","1","2",".500","0","1","1","0","0","0","0","1","5","-7"
"140","Memphis Grizzlies","Steven Adams","5:37","1","2",".500","0","0","","1","2",".500","0","2","2","2","0","0","0","0","3","-7"
"140","Memphis Grizzlies","Dillon Brooks","Player Suspended",,,,,,,,,,,,,,,,,,,
"141","Dallas Mavericks","Reggie Bullock","38:55","2","6",".333","2","5",".400","1","1","1.000","0","2","2","2","0","0","1","3","7","+9"
"141","Dallas Mavericks","Dorian Finney-Smith","38:25","8","13",".615","8","12",".667","0","0","","5","3","8","1","1","0","0","2","24","+11"
"141","Dallas Mavericks","Jalen Brunson","37:37","7","17",".412","1","3",".333","3","4",".750","1","3","4","4","0","0","2","2","18","+16"
"141","Dallas Mavericks","Luka Dončić","36:53","9","25",".360","1","10",".100","7","8",".875","0","7","7","11","3","0","4","4","26","+14"
"141","Dallas Mavericks","Dwight Powell","9:45","0","0","","0","0","","0","2",".000","0","1","1","0","0","0","0","3","0","-3"
"141","Dallas Mavericks","Maxi Kleber","34:04","4","7",".571","1","3",".333","2","2","1.000","2","5","7","0","0","1","2","3","11","+16"
"141","Dallas Mavericks","Spencer Dinwiddie","19:16","3","10",".300","2","4",".500","2","2","1.000","1","3","4","4","0","0","0","1","10","-2"
"141","Dallas Mavericks","Dāvis Bertāns","12:52","4","6",".667","4","6",".667","0","0","","0","1","1","0","0","0","0","0","12","-3"
"141","Dallas Mavericks","Frank Ntilikina","8:52","1","1","1.000","1","1","1.000","0","0","","1","1","2","0","1","0","2","3","3","+4"
"141","Dallas Mavericks","Sterling Brown","1:07","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-4"
"141","Dallas Mavericks","Marquese Chriss","1:07","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","-4"
"141","Dallas Mavericks","Josh Green","1:07","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-4"
"141","Dallas Mavericks","Boban Marjanović","Did Not Play",,,,,,,,,,,,,,,,,,,
"141","Dallas Mavericks","Trey Burke","Did Not Play",,,,,,,,,,,,,,,,,,,
"141","Phoenix Suns","Devin Booker","43:19","10","22",".455","3","6",".500","12","13",".923","1","3","4","7","0","1","5","4","35","-12"
"141","Phoenix Suns","Jae Crowder","35:45","6","13",".462","2","7",".286","1","2",".500","1","5","6","1","1","1","4","4","15","-16"
"141","Phoenix Suns","Deandre Ayton","32:55","7","12",".583","0","0","","0","2",".000","6","5","11","2","0","2","4","1","14","-15"
"141","Phoenix Suns","Mikal Bridges","32:13","3","9",".333","0","2",".000","0","0","","1","3","4","2","1","0","0","4","6","-7"
"141","Phoenix Suns","Chris Paul","23:01","2","4",".500","1","1","1.000","0","0","","0","5","5","7","1","0","2","6","5","-3"
"141","Phoenix Suns","Cameron Johnson","29:50","4","10",".400","3","7",".429","0","0","","1","4","5","2","0","0","0","1","11","-13"
"141","Phoenix Suns","Cameron Payne","16:03","1","5",".200","0","2",".000","0","0","","0","2","2","5","0","0","0","1","2","-1"
"141","Phoenix Suns","JaVale McGee","9:39","3","5",".600","0","0","","1","1","1.000","2","4","6","0","0","0","2","4","7","+1"
"141","Phoenix Suns","Landry Shamet","9:17","1","2",".500","0","0","","0","0","","0","0","0","0","0","0","0","0","2","+1"
"141","Phoenix Suns","Bismack Biyombo","4:50","1","1","1.000","0","0","","0","0","","0","1","1","0","0","0","0","0","2","+7"
"141","Phoenix Suns","Aaron Holiday","1:34","1","1","1.000","0","0","","0","0","","0","0","0","1","1","0","0","0","2","+4"
"141","Phoenix Suns","Ish Wainright","1:34","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","+4"
"141","Phoenix Suns","Elfrid Payton","Did Not Play",,,,,,,,,,,,,,,,,,,
"141","Phoenix Suns","Torrey Craig","Did Not Dress",,,,,,,,,,,,,,,,,,,
"142","Philadelphia 76ers","Tyrese Maxey","42:12","5","10",".500","2","5",".400","6","6","1.000","1","2","3","4","0","0","1","3","18","+13"
"142","Philadelphia 76ers","James Harden","40:51","8","18",".444","6","10",".600","9","10",".900","1","6","7","9","1","0","6","2","31","+8"
"142","Philadelphia 76ers","Joel Embiid","38:10","7","13",".538","1","3",".333","9","13",".692","2","9","11","2","0","1","4","4","24","+5"
"142","Philadelphia 76ers","Tobias Harris","35:14","6","10",".600","1","4",".250","0","0","","0","3","3","4","2","0","2","5","13","+4"
"142","Philadelphia 76ers","Danny Green","24:03","4","6",".667","3","4",".750","0","1",".000","0","2","2","1","2","1","2","4","11","+6"
"142","Philadelphia 76ers","Georges Niang","21:10","3","6",".500","2","5",".400","2","2","1.000","0","2","2","3","0","0","1","2","10","+5"
"142","Philadelphia 76ers","Matisse Thybulle","15:05","2","3",".667","1","2",".500","0","0","","0","1","1","1","0","0","0","1","5","-1"
"142","Philadelphia 76ers","Shake Milton","13:17","1","1","1.000","0","0","","0","2",".000","0","2","2","1","0","0","0","1","2","-3"
"142","Philadelphia 76ers","Paul Reed","9:58","1","1","1.000","0","0","","0","0","","0","1","1","0","0","0","0","2","2","+3"
"142","Philadelphia 76ers","Paul Millsap","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Philadelphia 76ers","Jaden Springer","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Philadelphia 76ers","DeAndre Jordan","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Philadelphia 76ers","Furkan Korkmaz","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Philadelphia 76ers","Charles Bassey","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Miami Heat","Jimmy Butler","41:49","13","20",".650","2","6",".333","12","13",".923","0","3","3","6","2","2","1","1","40","-2"
"142","Miami Heat","Bam Adebayo","33:20","9","12",".750","0","0","","3","3","1.000","1","6","7","4","0","0","1","4","21","-5"
"142","Miami Heat","Kyle Lowry","30:16","3","10",".300","0","6",".000","0","0","","0","3","3","7","2","0","4","2","6","-1"
"142","Miami Heat","Max Strus","29:55","2","5",".400","2","5",".400","0","0","","2","2","4","3","0","1","0","6","6","+2"
"142","Miami Heat","P.J. Tucker","25:09","3","7",".429","1","4",".250","0","0","","1","1","2","0","0","0","1","5","7","-7"
"142","Miami Heat","Tyler Herro","33:44","4","12",".333","1","5",".200","2","2","1.000","1","9","10","1","2","0","3","1","11","-9"
"142","Miami Heat","Victor Oladipo","32:09","3","9",".333","1","5",".200","8","10",".800","0","3","3","2","3","2","2","2","15","-12"
"142","Miami Heat","Gabe Vincent","10:02","1","6",".167","0","4",".000","0","0","","0","0","0","1","0","0","0","3","2","-6"
"142","Miami Heat","Markieff Morris","3:28","0","1",".000","0","0","","0","0","","0","1","1","0","0","0","1","2","0","+2"
"142","Miami Heat","Caleb Martin","0:08","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-2"
"142","Miami Heat","Omer Yurtseven","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Miami Heat","Duncan Robinson","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Miami Heat","Haywood Highsmith","Did Not Play",,,,,,,,,,,,,,,,,,,
"142","Miami Heat","Udonis Haslem","Did Not Play",,,,,,,,,,,,,,,,,,,
"143","Milwaukee Bucks","Giannis Antetokounmpo","41:03","14","32",".438","0","4",".000","6","11",".545","2","16","18","5","0","0","4","5","34","+1"
"143","Milwaukee Bucks","Jrue Holiday","40:54","5","22",".227","1","6",".167","5","5","1.000","2","5","7","9","3","0","2","3","16","-23"
"143","Milwaukee Bucks","Grayson Allen","28:47","3","7",".429","1","4",".250","0","0","","1","1","2","1","0","0","0","1","7","-10"
"143","Milwaukee Bucks","Brook Lopez","28:43","6","11",".545","0","1",".000","5","6",".833","5","2","7","0","0","1","1","3","17","-7"
"143","Milwaukee Bucks","Wesley Matthews","28:38","3","5",".600","3","4",".750","3","3","1.000","0","0","0","0","2","1","0","4","12","+7"
"143","Milwaukee Bucks","Pat Connaughton","30:18","4","8",".500","3","6",".500","0","0","","0","7","7","0","1","1","0","0","11","-6"
"143","Milwaukee Bucks","George Hill","23:05","1","1","1.000","1","1","1.000","2","2","1.000","0","1","1","2","0","0","0","1","5","-6"
"143","Milwaukee Bucks","Bobby Portis","14:57","2","7",".286","0","1",".000","0","0","","3","3","6","1","0","0","0","0","4","-6"
"143","Milwaukee Bucks","Rayjon Tucker","0:43","1","1","1.000","0","0","","0","0","","0","0","0","0","0","0","0","0","2","+2"
"143","Milwaukee Bucks","Thanasis Antetokounmpo","0:43","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","+2"
"143","Milwaukee Bucks","Jevon Carter","0:43","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","+2"
"143","Milwaukee Bucks","Jordan Nwora","0:43","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","+2"
"143","Milwaukee Bucks","Luca Vildoza","0:43","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","+2"
"143","Boston Celtics","Jayson Tatum","41:48","11","24",".458","3","10",".300","5","6",".833","2","11","13","5","0","0","2","3","30","+9"
"143","Boston Celtics","Al Horford","41:36","11","14",".786","5","7",".714","3","4",".750","0","8","8","3","0","1","1","4","30","+20"
"143","Boston Celtics","Marcus Smart","41:21","8","13",".615","2","3",".667","0","0","","0","2","2","8","0","2","3","3","18","+1"
"143","Boston Celtics","Jaylen Brown","32:04","5","11",".455","2","5",".400","6","6","1.000","0","3","3","1","1","0","2","5","18","+5"
"143","Boston Celtics","Grant Williams","24:46","3","9",".333","1","5",".200","2","2","1.000","0","4","4","0","0","0","2","4","9","-17"
"143","Boston Celtics","Derrick White","34:18","4","6",".667","1","3",".333","2","2","1.000","1","3","4","3","0","1","0","2","11","+18"
"143","Boston Celtics","Payton Pritchard","13:10","0","2",".000","0","2",".000","0","0","","1","2","3","4","1","0","0","2","0","+14"
"143","Boston Celtics","Daniel Theis","10:57","0","5",".000","0","2",".000","0","0","","0","1","1","1","0","0","1","2","0","-10"
"143","Boston Celtics","Aaron Nesmith","Did Not Play",,,,,,,,,,,,,,,,,,,
"143","Boston Celtics","Juwan Morgan","Did Not Play",,,,,,,,,,,,,,,,,,,
"143","Boston Celtics","Nik Stauskas","Did Not Play",,,,,,,,,,,,,,,,,,,
"143","Boston Celtics","Luke Kornet","Did Not Play",,,,,,,,,,,,,,,,,,,
"143","Boston Celtics","Malik Fitts","Did Not Play",,,,,,,,,,,,,,,,,,,
"144","Golden State Warriors","Andrew Wiggins","39:26","7","13",".538","1","5",".200","2","3",".667","5","5","10","1","1","2","2","0","17","+12"
"144","Golden State Warriors","Klay Thompson","38:25","6","20",".300","0","7",".000","2","2","1.000","1","6","7","2","1","2","3","0","14","-3"
"144","Golden State Warriors","Stephen Curry","37:42","10","25",".400","4","14",".286","8","9",".889","0","5","5","8","1","0","3","3","32","+6"
"144","Golden State Warriors","Draymond Green","32:49","1","2",".500","0","0","","0","0","","1","10","11","5","0","1","2","5","2","+6"
"144","Golden State Warriors","Jonathan Kuminga","5:28","0","0","","0","0","","0","0","","0","1","1","1","0","1","0","0","0","-5"
"144","Golden State Warriors","Jordan Poole","32:14","4","12",".333","0","3",".000","6","6","1.000","1","5","6","5","0","0","4","3","14","+5"
"144","Golden State Warriors","Otto Porter Jr.","25:33","4","7",".571","4","6",".667","0","0","","0","2","2","3","2","0","1","3","12","+4"
"144","Golden State Warriors","Kevon Looney","15:11","3","5",".600","0","0","","2","2","1.000","2","7","9","0","1","1","1","1","8","-3"
"144","Golden State Warriors","Damion Lee","13:12","1","6",".167","0","2",".000","0","0","","0","3","3","0","0","0","0","0","2","-7"
"144","Golden State Warriors","Nemanja Bjelica","Did Not Play",,,,,,,,,,,,,,,,,,,
"144","Golden State Warriors","Moses Moody","Did Not Play",,,,,,,,,,,,,,,,,,,
"144","Golden State Warriors","Juan Toscano-Anderson","Did Not Play",,,,,,,,,,,,,,,,,,,
"144","Memphis Grizzlies","Tyus Jones","41:11","8","18",".444","3","7",".429","0","0","","1","5","6","5","0","1","1","0","19","-9"
"144","Memphis Grizzlies","Dillon Brooks","39:01","5","19",".263","2","9",".222","0","0","","0","5","5","8","0","1","4","5","12","-5"
"144","Memphis Grizzlies","Desmond Bane","36:40","3","8",".375","2","4",".500","0","0","","0","1","1","6","3","0","1","2","8","+8"
"144","Memphis Grizzlies","Jaren Jackson Jr.","33:52","7","21",".333","0","7",".000","7","8",".875","1","4","5","0","2","5","0","5","21","-2"
"144","Memphis Grizzlies","Steven Adams","27:12","5","9",".556","0","0","","0","0","","6","9","15","3","1","1","2","2","10","+13"
"144","Memphis Grizzlies","Kyle Anderson","22:49","7","8",".875","1","2",".500","2","7",".286","2","6","8","2","2","1","1","2","17","-7"
"144","Memphis Grizzlies","Ziaire Williams","18:26","3","6",".500","1","4",".250","0","0","","0","3","3","0","1","0","1","0","7","-10"
"144","Memphis Grizzlies","Brandon Clarke","11:37","2","4",".500","0","0","","0","0","","0","4","4","1","1","1","1","3","4","-6"
"144","Memphis Grizzlies","DeAnthony Melton","9:12","0","3",".000","0","2",".000","0","0","","0","1","1","0","0","0","1","0","0","+3"
"144","Memphis Grizzlies","Xavier Tillman Sr.","Did Not Play",,,,,,,,,,,,,,,,,,,
"144","Memphis Grizzlies","Jarrett Culver","Did Not Play",,,,,,,,,,,,,,,,,,,
"144","Memphis Grizzlies","John Konchar","Did Not Play",,,,,,,,,,,,,,,,,,,
"145","Philadelphia 76ers","James Harden","37:19","5","13",".385","2","6",".333","2","3",".667","1","5","6","4","1","0","4","2","14","-29"
"145","Philadelphia 76ers","Joel Embiid","33:01","7","12",".583","0","1",".000","3","3","1.000","1","4","5","2","1","0","2","1","17","-29"
